-5.694807171821594238e-01,-4.280637204647064209e-01,-1.123342275619506836e+00,-6.381341814994812012e-01,-6.037568449974060059e-01,-7.224713563919067383e-01,-6.343982815742492676e-01,1.306078076362609863e+00,-6.705180406570434570e-01,-6.864311695098876953e-01,1.605140209197998047e+00
-1.438285946846008301e+00,-1.428950428962707520e+00,-1.250442266464233398e+00,-1.221371650695800781e+00,-1.160045027732849121e+00,-1.197279453277587891e+00,-1.205533981323242188e+00,1.306078076362609863e+00,-6.705180406570434570e-01,-6.864311695098876953e-01,-9.123716950416564941e-01
5.109452083706855774e-02,1.224239319562911987e-01,-1.065431088209152222e-01,-3.086100518703460693e-01,-4.613471031188964844e-01,-3.561907708644866943e-01,-2.060465514659881592e-01,-7.656509876251220703e-01,1.491384148597717285e+00,-6.864311695098876953e-01,-2.829937040805816650e-01
-6.935957074165344238e-01,-4.280637204647064209e-01,-3.607428967952728271e-01,-6.340909004211425781e-01,-6.438096165657043457e-01,-6.048998236656188965e-01,-5.987023115158081055e-01,1.306078076362609863e+00,-6.705180406570434570e-01,-6.864311695098876953e-01,3.169529512524604797e-02
-1.603772759437561035e+00,-1.529039025306701660e+00,-1.504642009735107422e+00,-1.262814879417419434e+00,-1.204548120498657227e+00,-1.278675198554992676e+00,-1.312621831893920898e+00,-7.656509876251220703e-01,-6.705180406570434570e-01,1.456810235977172852e+00,-9.123716950416564941e-01
-8.177107572555541992e-01,-1.078640103340148926e+00,-1.123342275619506836e+00,-9.666474461555480957e-01,-9.753573536872863770e-01,-9.350045323371887207e-01,-8.485741615295410156e-01,-7.656509876251220703e-01,-6.705180406570434570e-01,1.456810235977172852e+00,-5.976827144622802734e-01
5.109452083706855774e-02,7.237959653139114380e-02,2.747565805912017822e-01,-1.054372191429138184e-01,-5.481280684471130371e-01,-3.561907708644866943e-01,6.506569385528564453e-01,-7.656509876251220703e-01,1.491384148597717285e+00,-6.864311695098876953e-01,3.178585290908813477e+00
1.752095669507980347e-01,1.724682599306106567e-01,-3.607428967952728271e-01,-1.246426105499267578e-01,-2.944606542587280273e-01,-2.838390469551086426e-01,1.509132385253906250e-01,-7.656509876251220703e-01,1.491384148597717285e+00,-6.864311695098876953e-01,1.919829249382019043e+00
-4.039939641952514648e-01,-3.780193924903869629e-01,-3.607428967952728271e-01,-6.472314596176147461e-01,-6.393592953681945801e-01,-6.184657216072082520e-01,-5.273103713989257812e-01,1.306078076362609863e+00,-6.705180406570434570e-01,-6.864311695098876953e-01,-2.829937040805816650e-01
2.165812402963638306e-01,3.226012587547302246e-01,2.747565805912017822e-01,1.310923546552658081e-01,-2.032294124364852905e-01,-2.702730894088745117e-01,5.792649984359741211e-01,-7.656509876251220703e-01,1.491384148597717285e+00,-6.864311695098876953e-01,2.863896131515502930e+00
9.722840972244739532e-03,-2.779307365417480469e-01,2.055679261684417725e-02,-4.511342942714691162e-01,-7.394911646842956543e-01,-3.019269704818725586e-01,-2.060465514659881592e-01,-7.656509876251220703e-01,1.491384148597717285e+00,-6.864311695098876953e-01,1.290451288223266602e+00
