-5.731214880943298340e-01,-4.311174750328063965e-01,-1.057056665420532227e+00,-6.425701975822448730e-01,-6.076700091361999512e-01,-7.273519039154052734e-01,-6.381296515464782715e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,1.560220122337341309e+00
5.072077363729476929e-02,1.225212141871452332e-01,-1.103879287838935852e-01,-3.106936216354370117e-01,-4.633922278881072998e-01,-3.575491309165954590e-01,-2.081191390752792358e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,-2.866513729095458984e-01
-6.978899240493774414e-01,-4.311174750328063965e-01,-3.470551073551177979e-01,-6.384981274604797363e-01,-6.482481360435485840e-01,-6.086497902870178223e-01,-6.022954583168029785e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,2.116052992641925812e-02
-1.612858533859252930e+00,-1.538394927978515625e+00,-1.412057399749755859e+00,-1.271710515022277832e+00,-1.216341972351074219e+00,-1.288904309272766113e+00,-1.318979620933532715e+00,-7.551773786544799805e-01,-6.759511232376098633e-01,1.447059750556945801e+00,-9.022752046585083008e-01
-8.226583600044250488e-01,-1.085417747497558594e+00,-1.057056665420532227e+00,-9.734287858009338379e-01,-9.841448664665222168e-01,-9.419288635253906250e-01,-8.531349301338195801e-01,-7.551773786544799805e-01,-6.759511232376098633e-01,1.447059750556945801e+00,-5.944632887840270996e-01
1.754892170429229736e-01,1.728520095348358154e-01,-3.470551073551177979e-01,-1.254128217697143555e-01,-2.943166792392730713e-01,-2.845016717910766602e-01,1.502229720354080200e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,1.868031978607177734e+00
-4.067635536193847656e-01,-3.807866871356964111e-01,-3.470551073551177979e-01,-6.517324447631835938e-01,-6.437394618988037109e-01,-6.223462224006652832e-01,-5.306270122528076172e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,-2.866513729095458984e-01
2.170787006616592407e-01,3.238443732261657715e-01,2.446128427982330322e-01,1.321478486061096191e-01,-2.018887102603912354e-01,-2.708052694797515869e-01,5.802335143089294434e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,2.791467666625976562e+00
9.131290949881076813e-03,-2.801251113414764404e-01,7.945660501718521118e-03,-4.542353451251983643e-01,-7.451847791671752930e-01,-3.027635514736175537e-01,-2.081191390752792358e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,1.252408146858215332e+00
-7.810689210891723633e-01,-5.821098685264587402e-01,-7.020558714866638184e-01,-8.624638915061950684e-01,-8.646647930145263672e-01,-9.099705815315246582e-01,-7.456322908401489258e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,2.116052992641925812e-02
-2.819950878620147705e-01,-2.801251113414764404e-01,-1.103879287838935852e-01,-5.865787863731384277e-01,-6.392307877540588379e-01,-7.821375131607055664e-01,-3.514559864997863770e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,3.289724290370941162e-01
-4.483530223369598389e-01,-5.317790508270263672e-01,-9.387230873107910156e-01,-7.209582328796386719e-01,-8.646647930145263672e-01,-9.145360589027404785e-01,-3.872901797294616699e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,2.116052992641925812e-02
-1.988161206245422363e-01,-7.880195230245590210e-02,-2.287215292453765869e-01,-3.361442685127258301e-01,-4.566291868686676025e-01,-4.351620674133300781e-01,6.886126473546028137e-03,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,6.367843151092529297e-01
-1.404911160469055176e+00,-1.286740899085998535e+00,-1.293723821640014648e+00,-1.097627997398376465e+00,-1.191544175148010254e+00,-1.288904309272766113e+00,-8.889691233634948730e-01,-7.551773786544799805e-01,-6.759511232376098633e-01,1.447059750556945801e+00,-9.022752046585083008e-01
-1.321732163429260254e+00,-1.135748505592346191e+00,-1.412057399749755859e+00,-1.168889880180358887e+00,-1.182526826858520508e+00,-1.256946086883544922e+00,-9.964717626571655273e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,-9.022752046585083008e-01
-1.404911160469055176e+00,-1.286740899085998535e+00,-1.057056665420532227e+00,-1.189250349998474121e+00,-1.189289808273315430e+00,-1.083458304405212402e+00,-1.175642848014831543e+00,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,3.289724290370941162e-01
3.418471515178680420e-01,3.238443732261657715e-01,3.629464507102966309e-01,2.237702161073684692e-01,3.075922429561614990e-01,3.044435083866119385e-01,2.218913882970809937e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,6.367843151092529297e-01
2.170787006616592407e-01,7.219041883945465088e-02,-1.103879287838935852e-01,-1.345750540494918823e-01,-1.861083358526229858e-01,2.679197788238525391e-01,-2.797875702381134033e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,-2.866513729095458984e-01
7.577419877052307129e-01,7.264906764030456543e-01,5.996136069297790527e-01,6.757739186286926270e-01,6.930844783782958984e-01,1.098834633827209473e+00,4.727308750152587891e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,2.116052992641925812e-02
3.002576828002929688e-01,3.238443732261657715e-01,7.945660501718521118e-03,2.013736367225646973e-01,1.047015935182571411e-01,6.703924387693405151e-02,4.368966519832611084e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,3.289724290370941162e-01
4.666156172752380371e-01,4.245059490203857422e-01,1.072947978973388672e+00,3.377891778945922852e-01,1.588057577610015869e-01,8.340376019477844238e-01,3.293940126895904541e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,3.289724290370941162e-01
5.497945547103881836e-01,3.741751611232757568e-01,7.945660501718521118e-03,2.064637690782546997e-01,-1.477845478802919388e-02,4.870621562004089355e-01,2.935598194599151611e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,6.367843151092529297e-01
6.745630502700805664e-01,6.761599183082580566e-01,9.546144008636474609e-01,2.176620662212371826e-01,1.565514206886291504e-01,3.500981628894805908e-01,4.010624289512634277e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,1.560220122337341309e+00
4.250261187553405762e-01,1.728520095348358154e-01,7.945660501718521118e-03,6.903021782636642456e-02,1.520427465438842773e-01,4.231456220149993896e-01,-2.797875702381134033e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,3.289724290370941162e-01
4.666156172752380371e-01,6.258291006088256836e-01,5.996136069297790527e-01,3.418612778186798096e-01,1.542970836162567139e-01,5.601096153259277344e-01,6.519019007682800293e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,2.116052992641925812e-02
1.298405289649963379e+00,1.531783342361450195e+00,5.996136069297790527e-01,1.647989153861999512e+00,1.110137462615966797e+00,9.116505384445190430e-01,1.583591341972351074e+00,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,1.560220122337341309e+00
1.173636794090270996e+00,1.179467797279357910e+00,5.996136069297790527e-01,1.035137176513671875e+00,8.666687011718750000e-01,1.614732384681701660e+00,7.952387332916259766e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,2.483655691146850586e+00
1.298405289649963379e+00,1.431121826171875000e+00,8.362808227539062500e-01,1.971721529960632324e+00,2.054706096649169922e+00,1.934315085411071777e+00,1.547757148742675781e+00,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,2.791467666625976562e+00
1.506352663040161133e+00,1.431121826171875000e+00,1.427948713302612305e+00,1.791530847549438477e+00,1.234126210212707520e+00,2.107802867889404297e+00,1.798596620559692383e+00,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,9.445962309837341309e-01
-4.899425208568572998e-01,-5.317790508270263672e-01,-8.203895092010498047e-01,-7.128140330314636230e-01,-5.963982939720153809e-01,-5.173404812812805176e-01,-8.173007369041442871e-01,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,-5.944632887840270996e-01
1.338997334241867065e-01,6.761599183082580566e-01,3.629464507102966309e-01,7.887748479843139648e-01,7.719863653182983398e-01,1.158185720443725586e+00,7.235703468322753906e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,1.868031978607177734e+00
4.250261187553405762e-01,3.741751611232757568e-01,-1.103879287838935852e-01,1.087332442402839661e-01,9.793856739997863770e-02,2.085687071084976196e-01,1.502229720354080200e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,3.289724290370941162e-01
-1.404911160469055176e+00,-1.186079382896423340e+00,-1.175390243530273438e+00,-1.022294044494628906e+00,-1.015705585479736328e+00,-8.643159270286560059e-01,-1.068140149116516113e+00,1.324192166328430176e+00,-6.759511232376098633e-01,-6.910564899444580078e-01,-2.866513729095458984e-01
2.170787006616592407e-01,1.728520095348358154e-01,-1.103879287838935852e-01,4.459758475422859192e-02,1.227363198995590210e-02,1.400867104530334473e-01,2.218913882970809937e-01,-7.551773786544799805e-01,1.479396820068359375e+00,-6.910564899444580078e-01,1.252408146858215332e+00
