-7.299122400581836700e-03,9.724204242229461670e-02,-2.791632898151874542e-02,4.294234812259674072e-01,-1.683074235916137695e-02,1.123660683631896973e+00,6.300213932991027832e-02,1.000000000000000000e+00
-3.264537453651428223e-01,-2.084928900003433228e-01,-2.350326627492904663e-01,2.292727231979370117e-01,-3.063664138317108154e-01,-2.742422521114349365e-01,-1.638211011886596680e-01,1.000000000000000000e+00
7.875227928161621094e-02,9.742293506860733032e-02,2.352948486804962158e-01,1.907494813203811646e-01,6.126040220260620117e-02,-1.146827220916748047e+00,1.523957252502441406e-01,1.000000000000000000e+00
-1.081547021865844727e+00,-1.241645932197570801e+00,-9.269682765007019043e-01,-1.074502825736999512e+00,-1.080948829650878906e+00,1.594839617609977722e-02,-1.175347685813903809e+00,1.000000000000000000e+00
-9.959605336189270020e-01,-9.700525403022766113e-01,-1.101361870765686035e+00,-4.365620762109756470e-02,-9.816541075706481934e-01,-7.558335065841674805e-01,-1.038082003593444824e+00,1.000000000000000000e+00
-6.935409903526306152e-01,-8.468304276466369629e-01,-3.885238468647003174e-01,-8.393609523773193359e-01,-7.117212414741516113e-01,8.413003683090209961e-01,-8.503317832946777344e-01,1.000000000000000000e+00
-6.050103306770324707e-01,-5.500894784927368164e-01,-5.431379675865173340e-01,3.117057122290134430e-02,-6.182384490966796875e-01,-6.447951197624206543e-01,-6.747946143150329590e-01,1.000000000000000000e+00
-1.903262138366699219e-01,1.592274606227874756e-01,-4.511980712413787842e-01,8.346112966537475586e-01,-1.667086035013198853e-01,-4.598354399204254150e-01,3.481956943869590759e-02,1.000000000000000000e+00
-1.138441205024719238e+00,-1.114540576934814453e+00,-1.367285013198852539e+00,3.343429788947105408e-02,-1.137959480285644531e+00,-3.153195977210998535e-02,-1.267488479614257812e+00,1.000000000000000000e+00
-1.145775675773620605e+00,-1.327030181884765625e+00,-1.067221403121948242e+00,-1.086856603622436523e+00,-1.135201334953308105e+00,-1.480720043182373047e-01,-1.322596669197082520e+00,1.000000000000000000e+00
-3.522536754608154297e-01,-3.709402680397033691e-01,-1.376054435968399048e-01,-1.358626782894134521e-01,-3.551764488220214844e-01,-3.483005762100219727e-01,-2.988387644290924072e-01,1.000000000000000000e+00
-1.400830864906311035e+00,-1.456498742103576660e+00,-1.755770325660705566e+00,-1.550088375806808472e-01,-1.365189671516418457e+00,-3.226213753223419189e-01,-1.513279914855957031e+00,1.000000000000000000e+00
-5.975208282470703125e-01,-2.395064681768417358e-01,-9.729069471359252930e-01,8.657129406929016113e-01,-6.109982132911682129e-01,1.088432073593139648e+00,-5.039102435111999512e-01,1.000000000000000000e+00
-5.951448678970336914e-01,-6.590446829795837402e-01,-3.820102214813232422e-01,-3.882784247398376465e-01,-6.037579774856567383e-01,-7.036644220352172852e-02,-6.749221682548522949e-01,1.000000000000000000e+00
-1.149546265602111816e+00,-1.089068651199340820e+00,-1.450860500335693359e+00,2.025057375431060791e-01,-1.145519852638244629e+00,2.830471098423004150e-01,-1.282765746116638184e+00,1.000000000000000000e+00
-4.418173730373382568e-01,-1.052388697862625122e-01,-7.687646746635437012e-01,8.318977952003479004e-01,-4.646173417568206787e-01,5.501094460487365723e-01,-3.841260969638824463e-01,1.000000000000000000e+00
-4.669458270072937012e-01,-6.600509881973266602e-01,-4.329950362443923950e-02,-8.940110802650451660e-01,-4.772754311561584473e-01,6.687285304069519043e-01,-4.782015979290008545e-01,1.000000000000000000e+00
-7.866686582565307617e-01,-8.638306260108947754e-01,-6.507038474082946777e-01,-4.654975533485412598e-01,-7.847146987915039062e-01,4.663298130035400391e-01,-8.688918352127075195e-01,1.000000000000000000e+00
-1.492374539375305176e-01,-2.908329963684082031e-01,2.757835686206817627e-01,-4.921237528324127197e-01,-1.675212830305099487e-01,-2.321197539567947388e-01,-2.200441509485244751e-01,1.000000000000000000e+00
-6.858190894126892090e-01,-1.112944960594177246e+00,3.833151757717132568e-01,-4.034778118133544922e+00,-6.525433659553527832e-01,-1.034597754478454590e+00,-7.104099988937377930e-01,1.000000000000000000e+00
2.187536805868148804e-01,1.392776221036911011e-01,4.147340357303619385e-01,7.662657648324966431e-02,1.634117960929870605e-01,9.956955164670944214e-02,5.528153479099273682e-02,1.000000000000000000e+00
-3.147288560867309570e-01,-5.392597317695617676e-01,1.773704886436462402e-01,-9.222896695137023926e-01,-3.382825553417205811e-01,5.163876414299011230e-01,-3.919050097465515137e-01,1.000000000000000000e+00
-3.780794143676757812e-01,-7.814813256263732910e-01,4.308657348155975342e-01,-2.200455665588378906e+00,-4.108819663524627686e-01,1.500449299812316895e+00,-5.693877935409545898e-01,1.000000000000000000e+00
-6.962527036666870117e-01,-8.084073662757873535e-01,-4.685570299625396729e-01,-6.094155311584472656e-01,-7.077071070671081543e-01,-3.026867052540183067e-03,-7.365193963050842285e-01,1.000000000000000000e+00
-1.752439737319946289e-01,-7.153145670890808105e-01,8.674684166908264160e-01,-2.947912931442260742e+00,-2.136962711811065674e-01,1.103195667266845703e+00,-3.748460710048675537e-01,1.000000000000000000e+00
-7.206580042839050293e-01,-6.220870614051818848e-01,-6.414514780044555664e-01,2.309376187622547150e-02,-6.890401244163513184e-01,8.511679768562316895e-01,-6.702620983123779297e-01,1.000000000000000000e+00
2.423411980271339417e-02,-1.003426499664783478e-02,2.224124222993850708e-01,5.297749117016792297e-02,-1.266883686184883118e-02,1.000097393989562988e+00,-1.410552207380533218e-02,1.000000000000000000e+00
-1.187923312187194824e+00,-1.061137318611145020e+00,-1.606832265853881836e+00,4.559340476989746094e-01,-1.167092800140380859e+00,-2.447652816772460938e-02,-1.231694579124450684e+00,1.000000000000000000e+00
-3.222441673278808594e-01,-5.735992789268493652e-01,2.259784042835235596e-01,-1.091006636619567871e+00,-3.371004760265350342e-01,4.564046263694763184e-01,-3.314008414745330811e-01,1.000000000000000000e+00
-6.768059134483337402e-01,-6.943961381912231445e-01,-5.820799469947814941e-01,-1.899559497833251953e-01,-6.854199767112731934e-01,9.019169807434082031e-01,-7.078486084938049316e-01,1.000000000000000000e+00
-1.068660020828247070e+00,-1.522815704345703125e+00,-3.788937926292419434e-01,-4.598865509033203125e+00,-1.057824373245239258e+00,-2.725635766983032227e-01,-1.174801230430603027e+00,1.000000000000000000e+00
-1.212406158447265625e+00,-1.558086514472961426e+00,-8.297925591468811035e-01,-2.934593439102172852e+00,-1.185365796089172363e+00,8.317562341690063477e-01,-1.391225814819335938e+00,1.000000000000000000e+00
-8.258979320526123047e-01,-1.080346226692199707e+00,-4.040415585041046143e-01,-1.580016374588012695e+00,-8.251270055770874023e-01,8.514097332954406738e-02,-8.768237829208374023e-01,1.000000000000000000e+00
-8.683813214302062988e-01,-5.578126907348632812e-01,-1.265073776245117188e+00,7.827007770538330078e-01,-8.565014004707336426e-01,-1.638208985328674316e+00,-7.214862704277038574e-01,1.000000000000000000e+00
-2.670028805732727051e-01,-2.149772197008132935e-01,-1.753256171941757202e-01,1.586687564849853516e-01,-2.957523167133331299e-01,4.276228547096252441e-01,-2.407356649637222290e-01,1.000000000000000000e+00
-9.794320464134216309e-01,-1.235422372817993164e+00,-6.559101939201354980e-01,-1.645243048667907715e+00,-9.936718940734863281e-01,1.268612384796142578e+00,-1.176797866821289062e+00,1.000000000000000000e+00
1.921014934778213501e-01,-2.910123765468597412e-01,1.061957836151123047e+00,-1.650037407875061035e+00,1.664408743381500244e-01,1.018488883972167969e+00,1.262170821428298950e-01,1.000000000000000000e+00
-4.220606684684753418e-01,-5.746972560882568359e-01,-1.770514249801635742e-02,-7.169475555419921875e-01,-4.424040913581848145e-01,3.139251768589019775e-01,-4.729585945606231689e-01,1.000000000000000000e+00
-2.776689231395721436e-01,-4.788455367088317871e-01,1.643113791942596436e-01,-7.531269192695617676e-01,-2.948903739452362061e-01,6.287455558776855469e-01,-2.603851258754730225e-01,1.000000000000000000e+00
1.182140260934829712e-01,-5.376953482627868652e-01,1.333315372467041016e+00,-3.227471828460693359e+00,6.261486560106277466e-02,9.427583217620849609e-01,-1.132637262344360352e-01,1.000000000000000000e+00
-2.710833549499511719e-01,4.809004440903663635e-02,-5.328664779663085938e-01,7.935945987701416016e-01,-2.731450498104095459e-01,-1.257351279258728027e+00,-9.312602877616882324e-02,1.000000000000000000e+00
-7.806254029273986816e-01,-8.659809231758117676e-01,-4.566515982151031494e-01,-7.789015173912048340e-01,-7.633633613586425781e-01,-1.006313800811767578e+00,-6.362826824188232422e-01,1.000000000000000000e+00
-4.674107134342193604e-01,-4.771502912044525146e-01,-3.137640953063964844e-01,-1.153958067297935486e-01,-4.902783036231994629e-01,5.332800745964050293e-01,-5.253231525421142578e-01,1.000000000000000000e+00
-1.195851802825927734e+00,-1.465455770492553711e+00,-9.854166507720947266e-01,-1.880091071128845215e+00,-1.184922575950622559e+00,2.355506658554077148e+00,-1.371131896972656250e+00,1.000000000000000000e+00
