4.508002996444702148e-01,3.276907682418823242e+00,-2.193455696105957031e+00,-5.936030745506286621e-01,1.204777240753173828e+00,-3.095823824405670166e-01,-8.633386492729187012e-01,7.014552950859069824e-01,-1.187924966216087341e-01,1.003219127655029297e+00,-5.834859609603881836e-01,-9.401785731315612793e-01
4.508002996444702148e-01,2.549502849578857422e+00,-1.918479323387145996e+00,-6.563848257064819336e-01,1.032941460609436035e+00,-8.722842931747436523e-01,-1.093711853027343750e+00,7.676619887351989746e-01,2.566427886486053467e-01,8.015764951705932617e-01,-5.834859609603881836e-01,-9.401785731315612793e-01
3.059373617172241211e+00,-3.601168990135192871e-01,1.656213760375976562e+00,-7.400937676429748535e-01,5.460734963417053223e-01,-7.597438693046569824e-01,-9.873857498168945312e-01,1.098695516586303711e+00,-3.690826594829559326e-01,3.310769498348236084e-01,-5.834859609603881836e-01,2.034247219562530518e-01
1.439093351364135742e-01,2.185800313949584961e+00,-2.193455696105957031e+00,-7.400937676429748535e-01,5.747128129005432129e-01,-1.097365021705627441e+00,-1.448131918907165527e+00,1.032488822937011719e+00,1.820956349372863770e+00,1.966484934091567993e-01,-9.173761010169982910e-01,-9.401785731315612793e-01
1.439093351364135742e-01,1.943331956863403320e+00,-2.193455696105957031e+00,-7.610210180282592773e-01,5.460734963417053223e-01,-9.848246574401855469e-01,-1.341805934906005859e+00,1.032488822937011719e+00,1.820956349372863770e+00,1.966484934091567993e-01,-9.173761010169982910e-01,-9.401785731315612793e-01
5.275230407714843750e-01,1.579629540443420410e+00,-1.780991077423095703e+00,-8.028754591941833496e-01,3.742377460002899170e-01,-8.722842931747436523e-01,-1.005106806755065918e+00,5.690418481826782227e-01,5.069329738616943359e-01,-4.754937291145324707e-01,-9.173761010169982910e-01,-9.401785731315612793e-01
6.718658655881881714e-02,1.882714986801147461e+00,-2.193455696105957031e+00,-8.865844607353210449e-01,2.596805691719055176e-01,-8.722842931747436523e-01,-1.678505063056945801e+00,-2.681847661733627319e-02,1.070085883140563965e+00,-4.082795083522796631e-01,-4.165409207344055176e-01,1.347028017044067383e+00
2.206320762634277344e-01,9.734587669372558594e-01,2.813317775726318359e-01,1.388503164052963257e-01,4.315163493156433105e-01,-7.597438693046569824e-01,-2.431033551692962646e-01,1.032488822937011719e+00,8.197956681251525879e-01,1.809789776802062988e+00,8.217206341214478016e-04,-9.401785731315612793e-01
-3.931498825550079346e-01,1.458395361900329590e+00,-1.643502950668334961e+00,-7.610210180282592773e-01,1.176137924194335938e+00,-8.722842931747436523e-01,-8.987807035446166992e-01,4.035251140594482422e-01,3.817878663539886475e-01,6.222004815936088562e-02,-1.084321141242980957e+00,-9.401785731315612793e-01
2.206320762634277344e-01,9.734587669372558594e-01,2.813317775726318359e-01,1.388503164052963257e-01,4.315163493156433105e-01,-7.597438693046569824e-01,-2.431033551692962646e-01,1.032488822937011719e+00,8.197956681251525879e-01,1.809789776802062988e+00,8.217206341214478016e-04,-9.401785731315612793e-01
-1.237100124359130859e+00,1.670555114746093750e+00,-2.193455696105957031e+00,-8.028754591941833496e-01,9.470236301422119141e-01,-8.160141110420227051e-01,-1.005106806755065918e+00,-1.261285394430160522e-01,2.258964300155639648e+00,-7.220839709043502808e-02,-5.000134706497192383e-01,-9.401785731315612793e-01
4.508002996444702148e-01,1.640246629714965820e+00,-1.998769044876098633e-01,-8.028754591941833496e-01,1.663005948066711426e+00,-1.209905385971069336e+00,-1.536736965179443359e+00,9.000753760337829590e-01,2.566427886486053467e-01,6.918070793151855469e+00,-1.167793631553649902e+00,-9.401785731315612793e-01
1.294750452041625977e+00,1.700863718986511230e+00,-9.560619592666625977e-01,-3.424761891365051270e-01,3.438642263412475586e+00,1.209712743759155273e+00,5.189000368118286133e-01,1.297315597534179688e+00,-3.690826594829559326e-01,2.347503662109375000e+00,-1.084321141242980957e+00,-9.401785731315612793e-01
1.294750452041625977e+00,1.700863718986511230e+00,-8.873178958892822266e-01,-3.215489685535430908e-01,3.266806364059448242e+00,1.153442502021789551e+00,5.720630288124084473e-01,1.297315597534179688e+00,-3.065101206302642822e-01,2.683574676513671875e+00,-1.084321141242980957e+00,-9.401785731315612793e-01
9.878594875335693359e-01,-3.601168990135192871e-01,1.656213760375976562e+00,-7.610210180282592773e-01,1.032941460609436035e+00,2.531195282936096191e-01,-2.253823578357696533e-01,7.345586419105529785e-01,5.069329738616943359e-01,1.473718762397766113e+00,8.217206341214478016e-04,1.347028017044067383e+00
