1.398151963949203491e-01,2.196733951568603516e+00,-2.197434663772583008e+00,-7.466303110122680664e-01,5.733991861343383789e-01,-1.098737597465515137e+00,-1.444002509117126465e+00,1.032558560371398926e+00,1.811224818229675293e+00,1.928688883781433105e-01,-9.152704477310180664e-01,-9.386482834815979004e-01
4.479453861713409424e-01,2.562123775482177734e+00,-1.922158718109130859e+00,-6.625862121582031250e-01,1.031420588493347168e+00,-8.745257854461669922e-01,-1.090919256210327148e+00,7.660738825798034668e-01,2.608531713485717773e-01,7.984309196472167969e-01,-5.800350308418273926e-01,-9.386482834815979004e-01
1.398151963949203491e-01,2.196733951568603516e+00,-2.197434663772583008e+00,-7.466303110122680664e-01,5.733991861343383789e-01,-1.098737597465515137e+00,-1.444002509117126465e+00,1.032558560371398926e+00,1.811224818229675293e+00,1.928688883781433105e-01,-9.152704477310180664e-01,-9.386482834815979004e-01
1.398151963949203491e-01,1.953140616416931152e+00,-2.197434663772583008e+00,-7.676413059234619141e-01,5.447728633880615234e-01,-9.866316914558410645e-01,-1.338077545166015625e+00,1.032558560371398926e+00,1.811224818229675293e+00,1.928688883781433105e-01,-9.152704477310180664e-01,-9.386482834815979004e-01
5.249779224395751953e-01,1.587750792503356934e+00,-1.784520864486694336e+00,-8.096633553504943848e-01,3.730147778987884521e-01,-8.745257854461669922e-01,-1.002648353576660156e+00,5.662103891372680664e-01,5.089126229286193848e-01,-4.799777865409851074e-01,-9.152704477310180664e-01,-9.386482834815979004e-01
6.278264522552490234e-02,1.892242312431335449e+00,-2.197434663772583008e+00,-8.937073945999145508e-01,2.585094273090362549e-01,-8.745257854461669922e-01,-1.673506617546081543e+00,-3.338016197085380554e-02,1.067046403884887695e+00,-4.126931130886077881e-01,-4.124172925949096680e-01,1.351034164428710938e+00
4.479453861713409424e-01,1.465954184532165527e+00,-2.059796571731567383e+00,-7.256192564964294434e-01,4.875201582908630371e-01,-1.210843443870544434e+00,-1.726469159126281738e+00,6.994526982307434082e-01,8.810018301010131836e-01,2.601535618305206299e-01,-8.314616084098815918e-01,1.351034164428710938e+00
2.168477475643157959e-01,9.787676334381103516e-01,2.800475060939788818e-01,1.358323842287063599e-01,4.302674829959869385e-01,-7.624198794364929199e-01,-2.435192763805389404e-01,1.032558560371398926e+00,8.189869523048400879e-01,1.807700991630554199e+00,6.627036724239587784e-03,-9.386482834815979004e-01
-3.994126319885253906e-01,1.465954184532165527e+00,-1.646883010864257812e+00,-7.676413059234619141e-01,1.174552321434020996e+00,-8.745257854461669922e-01,-8.967233896255493164e-01,3.996574580669403076e-01,3.848828971385955811e-01,5.829955637454986572e-02,-1.082888245582580566e+00,-9.386482834815979004e-01
-1.246770620346069336e+00,1.679098248481750488e+00,-2.197434663772583008e+00,-8.096633553504943848e-01,9.455416202545166016e-01,-8.184728026390075684e-01,-1.002648353576660156e+00,-1.333119124174118042e-01,2.245328903198242188e+00,-7.626978307962417603e-02,-4.962261617183685303e-01,-9.386482834815979004e-01
1.295303463935852051e+00,1.709547400474548340e+00,-9.586935043334960938e-01,-3.474209904670715332e-01,3.436033248901367188e+00,1.199433207511901855e+00,5.156098008155822754e-01,1.299043297767639160e+00,-3.592955172061920166e-01,2.345978260040283203e+00,-1.082888245582580566e+00,-9.386482834815979004e-01
1.295303463935852051e+00,1.709547400474548340e+00,-8.898745775222778320e-01,-3.264099657535552979e-01,3.264275074005126953e+00,1.143380284309387207e+00,5.685723423957824707e-01,1.299043297767639160e+00,-2.972806692123413086e-01,2.682401657104492188e+00,-1.082888245582580566e+00,-9.386482834815979004e-01
9.871731996536254883e-01,-3.609953224658966064e-01,1.656426429748535156e+00,-7.676413059234619141e-01,1.031420588493347168e+00,2.465331554412841797e-01,-2.258651107549667358e-01,7.327632904052734375e-01,5.089126229286193848e-01,1.471277594566345215e+00,6.627036724239587784e-03,1.351034164428710938e+00
1.398151963949203491e-01,1.526852488517761230e+00,-1.646883010864257812e+00,-2.213548868894577026e-01,8.596625924110412598e-01,-1.379002332687377930e+00,-1.532273292541503906e+00,8.993162512779235840e-01,1.005031585693359375e+00,-2.108391225337982178e-01,-1.250505924224853516e+00,-2.083489656448364258e+00
1.295303463935852051e+00,-7.263852357864379883e-01,1.105874896049499512e+00,-7.676413059234619141e-01,6.020255088806152344e-01,-8.978451788425445557e-02,-9.849942326545715332e-01,6.994526982307434082e-01,1.067046403884887695e+00,-8.985112421214580536e-03,-9.152704477310180664e-01,2.061929404735565186e-01
2.938802838325500488e-01,3.088861405849456787e-01,-6.404721736907958984e-02,-6.625862121582031250e-01,7.451572418212890625e-01,-4.261021912097930908e-01,-7.907983660697937012e-01,1.165800929069519043e+00,1.873239755630493164e+00,7.984309196472167969e-01,-6.638438701629638672e-01,-9.386482834815979004e-01
5.249779224395751953e-01,5.524793863296508789e-01,-7.522366642951965332e-01,-8.096633553504943848e-01,1.432189345359802246e+00,-1.154790520668029785e+00,-1.391039967536926270e+00,6.328315734863281250e-01,-2.972806692123413086e-01,2.547832250595092773e+00,-8.314616084098815918e-01,-9.386482834815979004e-01
9.871731996536254883e-01,9.178692698478698730e-01,-1.440426111221313477e+00,-6.625862121582031250e-01,8.024098873138427734e-01,-1.210843443870544434e+00,-8.614150285720825195e-01,6.994526982307434082e-01,-2.972806692123413086e-01,-8.985112421214580536e-03,-9.152704477310180664e-01,-9.386482834815979004e-01
-2.453475445508956909e-01,3.697844445705413818e-01,-1.233969330787658691e+00,-6.415752172470092773e-01,8.310362696647644043e-01,-5.382080674171447754e-01,-1.338077545166015625e+00,6.994526982307434082e-01,1.315105915069580078e+00,6.638615727424621582e-01,-6.638438701629638672e-01,2.061929404735565186e-01
-7.075428366661071777e-01,3.088861405849456787e-01,-1.096331357955932617e+00,-8.516854047775268555e-01,6.879045367240905762e-01,-1.098737597465515137e+00,-1.638198375701904297e+00,2.664151191711425781e-01,7.569720745086669922e-01,1.928688883781433105e-01,-9.990793466567993164e-01,-9.386482834815979004e-01
2.938802838325500488e-01,4.306827783584594727e-01,-5.457798242568969727e-01,-7.676413059234619141e-01,6.879045367240905762e-01,-1.491108179092407227e+00,-1.850048303604125977e+00,4.995892047882080078e-01,3.848828971385955811e-01,3.947229087352752686e-01,-8.314616084098815918e-01,-9.386482834815979004e-01
5.249779224395751953e-01,5.524793863296508789e-01,-7.522366642951965332e-01,-8.096633553504943848e-01,1.432189345359802246e+00,-1.154790520668029785e+00,-1.391039967536926270e+00,6.328315734863281250e-01,-2.972806692123413086e-01,2.547832250595092773e+00,-8.314616084098815918e-01,-9.386482834815979004e-01
-9.128244966268539429e-02,2.257632255554199219e+00,-2.197434663772583008e+00,-7.466303110122680664e-01,6.879045367240905762e-01,-9.305787086486816406e-01,-1.426348328590393066e+00,8.326950669288635254e-01,1.563165426254272461e+00,1.255842298269271851e-01,-9.152704477310180664e-01,-9.386482834815979004e-01
4.479453861713409424e-01,1.861793160438537598e+00,-2.197434663772583008e+00,-7.256192564964294434e-01,7.451572418212890625e-01,-1.266896367073059082e+00,-1.761777520179748535e+00,5.662103891372680664e-01,1.005031585693359375e+00,3.947229087352752686e-01,-5.800350308418273926e-01,2.061929404735565186e-01
-3.994126319885253906e-01,2.044488191604614258e+00,-1.715701937675476074e+00,-6.415752172470092773e-01,9.455416202545166016e-01,-7.624198794364929199e-01,-5.966025590896606445e-01,3.663468658924102783e-01,8.189869523048400879e-01,5.829955637454986572e-02,-3.286084234714508057e-01,-9.386482834815979004e-01
-2.453475445508956909e-01,2.105386495590209961e+00,-2.197434663772583008e+00,-6.205642223358154297e-01,1.403563022613525391e+00,-4.821551442146301270e-01,-1.391039967536926270e+00,6.328315734863281250e-01,1.501150488853454590e+00,2.601535618305206299e-01,9.043589979410171509e-02,2.061929404735565186e-01
-2.453475445508956909e-01,1.618199944496154785e+00,-1.371607184410095215e+00,1.102339148521423340e+00,4.875201582908630371e-01,5.267978906631469727e-01,-5.789484381675720215e-01,1.532217383384704590e+00,1.439135670661926270e+00,-7.626978307962417603e-02,-9.152704477310180664e-01,2.061929404735565186e-01
-1.554900884628295898e+00,-1.174020692706108093e-01,-4.769608974456787109e-01,-7.676413059234619141e-01,1.346310377120971680e+00,-9.866316914558410645e-01,-1.161535859107971191e+00,3.330362737178802490e-01,1.005031585693359375e+00,1.255842298269271851e-01,-1.082888245582580566e+00,-9.386482834815979004e-01
4.479453861713409424e-01,1.861793160438537598e+00,-2.197434663772583008e+00,9.766291826963424683e-03,8.596625924110412598e-01,-1.435055255889892578e+00,-1.726469159126281738e+00,1.299043297767639160e+00,1.129061341285705566e+00,1.255842298269271851e-01,-7.476527690887451172e-01,2.061929404735565186e-01
4.479453861713409424e-01,1.587750792503356934e+00,-1.233969330787658691e+00,-6.415752172470092773e-01,8.596625924110412598e-01,-1.547161102294921875e+00,-1.779431581497192383e+00,9.326268434524536133e-01,1.253091096878051758e+00,4.620075821876525879e-01,2.580536305904388428e-01,2.061929404735565186e-01
-1.169738173484802246e+00,4.815361499786376953e+00,-1.578064084053039551e+00,-8.306743502616882324e-01,3.321527957916259766e+00,-1.322949290275573730e+00,-1.708814978599548340e+00,-2.332436740398406982e-01,1.749210000038146973e+00,-3.454084694385528564e-01,-5.800350308418273926e-01,-2.083489656448364258e+00
6.278264522552490234e-02,6.742760539054870605e-01,2.800475060939788818e-01,9.381035715341567993e-02,5.161464810371398926e-01,-1.042684555053710938e+00,-5.083317756652832031e-01,1.032558560371398926e+00,6.949572563171386719e-01,2.009554862976074219e+00,6.627036724239587784e-03,-9.386482834815979004e-01
6.278264522552490234e-02,6.742760539054870605e-01,2.800475060939788818e-01,9.381035715341567993e-02,5.161464810371398926e-01,-1.042684555053710938e+00,-5.083317756652832031e-01,1.032558560371398926e+00,6.949572563171386719e-01,2.009554862976074219e+00,6.627036724239587784e-03,-9.386482834815979004e-01
1.218270897865295410e+00,1.648649096488952637e+00,-1.328661590814590454e-01,-5.575311779975891113e-01,9.169152379035949707e-01,-7.624198794364929199e-01,-1.232152581214904785e+00,9.659374356269836426e-01,2.608531713485717773e-01,-1.435544490814208984e-01,-9.990793466567993164e-01,-2.083489656448364258e+00
2.168477475643157959e-01,9.178692698478698730e-01,-8.210556507110595703e-01,-5.995531678199768066e-01,7.901742458343505859e+00,-1.266896367073059082e+00,-1.797085762023925781e+00,6.994526982307434082e-01,-4.922118410468101501e-02,2.480547666549682617e+00,6.627036724239587784e-03,2.061929404735565186e-01
6.790430545806884766e-01,1.953140616416931152e+00,-6.834177374839782715e-01,-6.835972666740417480e-01,3.730147778987884521e-01,-1.210843443870544434e+00,-1.638198375701904297e+00,6.994526982307434082e-01,5.089126229286193848e-01,4.499087810516357422e+00,-1.609906852245330811e-01,-9.386482834815979004e-01
-3.223800957202911377e-01,2.014039039611816406e+00,-2.059796571731567383e+00,-7.676413059234619141e-01,-1.708856821060180664e-01,-1.435055255889892578e+00,-1.850048303604125977e+00,4.995892047882080078e-01,1.625180244445800781e+00,-7.626978307962417603e-02,-8.314616084098815918e-01,-9.386482834815979004e-01
-2.017096042633056641e+00,1.100564241409301758e+00,-1.165150403976440430e+00,-7.046082615852355957e-01,-5.638031661510467529e-02,-1.266896367073059082e+00,-8.967233896255493164e-01,-4.331071972846984863e-01,4.229804515838623047e+00,1.928688883781433105e-01,2.185657501220703125e+00,-2.083489656448364258e+00
3.709128499031066895e-01,3.627844333648681641e+00,7.617801427841186523e-01,-6.835972666740417480e-01,1.661200165748596191e+00,-4.821551442146301270e-01,-3.166929259896278381e-02,7.660738825798034668e-01,1.988382935523986816e-01,1.336708307266235352e+00,-1.082888245582580566e+00,-9.386482834815979004e-01
1.141238331794738770e+00,-3.000970184803009033e-01,1.381150603294372559e+00,-8.096633553504943848e-01,1.632573723793029785e+00,-1.042684555053710938e+00,-1.391039967536926270e+00,7.327632904052734375e-01,1.988382935523986816e-01,3.274382352828979492e-01,-8.314616084098815918e-01,-9.386482834815979004e-01
-6.305102705955505371e-01,3.697844445705413818e-01,-6.145988106727600098e-01,-8.096633553504943848e-01,2.871357798576354980e-01,-1.435055255889892578e+00,-1.832394123077392578e+00,3.663468658924102783e-01,7.569720745086669922e-01,1.928688883781433105e-01,-1.082888245582580566e+00,-9.386482834815979004e-01
-1.246770620346069336e+00,-1.783003807067871094e-01,3.488664627075195312e-01,-8.516854047775268555e-01,5.161464810371398926e-01,-1.042684555053710938e+00,-3.494442701339721680e-01,2.331045269966125488e-01,6.329423785209655762e-01,3.274382352828979492e-01,-1.082888245582580566e+00,-9.386482834815979004e-01
