0.000000000000000000e+00,-9.464311474330623364e-01,1.455372801769530433e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,-6.116790819559149162e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.027614613296862073e-01,-2.370379280089062179e-01,0.000000000000000000e+00
1.000000000000000000e+00,-1.098611467000100372e+00,5.786521398464191668e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,-2.113592588985404586e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.181359190006796289e-01,-1.777273730287801112e-01,1.000000000000000000e+00
1.000000000000000000e+00,-2.398796637289569988e-01,-7.622147548595158417e-01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.690245287703089128e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.858198526361304420e-02,-1.009278082468219456e-01,0.000000000000000000e+00
0.000000000000000000e+00,-2.833597550338249893e-01,2.022662641837426278e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,2.962462767382103568e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.494819894962284179e-01,-2.342498249970199620e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.449317743227143018e-01,-6.508196589916381836e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,-1.985490245607044735e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.157107098402088585e+00,1.243615758056504816e+01,1.000000000000000000e+00
1.000000000000000000e+00,-2.290096409027399804e-01,-3.496403257192281511e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,-4.515511527329651442e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.642612446181130226e-01,-2.200558460274171235e-01,0.000000000000000000e+00
1.000000000000000000e+00,-7.616407593873731896e-01,-9.685019694296597148e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,-6.645212985994883859e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.266802296718581911e+00,-2.370379280089062179e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.053653052590866501e+00,-7.106429512169798457e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,-6.116790819559149162e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.266802296718581911e+00,-1.876124655254677864e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.057912721459402017e-01,-4.846099244681815327e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.242602338445843557e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030530458717222819e+00,-1.609987549574624921e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.710114091032422290e-01,-3.496403257192281511e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,-6.389008299238163602e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.494819894962284179e-01,-2.370379280089062179e-01,0.000000000000000000e+00
