1.000000000000000000e+00,9.687136113643646240e-02,-9.489733576774597168e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,-2.956445515155792236e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.674168348312377930e-01,-1.952179521322250366e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.928201436996459961e+00,-5.209187790751457214e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,2.278104722499847412e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.002769231796264648e+00,-8.571109175682067871e-02,1.000000000000000000e+00
0.000000000000000000e+00,-6.164956092834472656e-01,-8.484261035919189453e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,-2.225363105535507202e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.806101083755493164e-01,-3.408642858266830444e-02,1.000000000000000000e+00
1.000000000000000000e+00,-2.331939488649368286e-01,-6.392878293991088867e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,4.354378879070281982e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.647740364074707031e-01,-1.946313083171844482e-01,1.000000000000000000e+00
1.000000000000000000e+00,-1.106269955635070801e+00,1.821832060813903809e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,-1.611253768205642700e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-4.333754777908325195e-01,-1.952179521322250366e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.246385663747787476e-01,-1.445953547954559326e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,6.989666819572448730e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.296705603599548340e+00,-1.952179521322250366e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.417585194110870361e-01,-7.398350834846496582e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00,1.239628553390502930e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.107954680919647217e-02,5.922500133514404297e+00,1.000000000000000000e+00
0.000000000000000000e+00,-7.762046456336975098e-01,1.380706429481506348e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,-6.494885087013244629e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.399721145629882812e-01,6.857624650001525879e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.736550569534301758e+00,-8.484261035919189453e-01,2.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,4.968488216400146484e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.141185313463211060e-01,-1.338158845901489258e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.150950908660888672e+00,3.940610215067863464e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,2.643646001815795898e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.151701927185058594e-01,8.676221221685409546e-02,1.000000000000000000e+00
